chunk_id,document_id,text,source_file,title,document_type,effective_date,status,allowed_roles
163441_art_62,163441,"Điều 62. Điều kiện đối với tổ chức hoạt động đại lý bảo hiểm 
 Tổ chức hoạt động đại lý bảo hiểm phải đáp ứng điều kiện quy định tại khoản 2",content.csv,Nghị định số 46/2023/NĐ-CP Quy định chi tiết thi hành một số điều của Luật Kinh doanh bảo hiểm,Nghị định,01/07/2023,Hết hiệu lực một phần,"[""Admin"", ""Staff"", ""Guest""]"
163441_art_125,163441,"Điều 125 Luật Kinh doanh bảo hiểm và các điều kiện sau: 
 1. Đối với tổ chức hoạt động đại lý bảo hiểm là tổ chức tín dụng và chi nhánh ngân hàng nước ngoài: 
 a) Phải thành lập bộ phận chuyên trách để thực hiện hoạt động đại lý bảo hiểm; 
 b) Người đứng đầu bộ phận chuyên trách thực hiện hoạt động đại lý bảo hiểm phải có tối thiểu 03 năm kinh nghiệm làm việc trong lĩnh vực tài chính, ngân hàng, bảo hiểm và có bằng tốt nghiệp từ đại học trở lên về chuyên ngành bảo hiểm. Trường hợp không có bằng tốt nghiệp từ đại học trở lên về chuyên ngành bảo hiểm thì phải có bằng tốt nghiệp từ đại học trở lên về chuyên ngành khác và chứng chỉ bảo hiểm theo quy định của Bộ Tài chính; 
 c) Tại mỗi chi nhánh của tổ chức tín dụng thực hiện hoạt động đại lý bảo hiểm phải đảm bảo tối thiểu 3 nhân viên được đào tạo và có chứng chỉ đại lý bảo hiểm phù hợp với loại hình bảo hiểm mà tổ chức tín dụng làm đại lý. Tại mỗi phòng giao dịch của tổ chức tín dụng thực hiện hoạt động đại lý bảo hiểm phải đảm bảo tối thiểu 1 nhân viên được đào tạo và có chứng chỉ đại lý bảo hiểm phù hợp với loại hình bảo hiểm mà tổ chức tín dụng làm đại lý; 
 d) Có hệ thống công nghệ thông tin phù hợp, bảo đảm cung cấp đầy đủ, chính xác, kịp thời các thông tin liên quan đến hợp đồng bảo hiểm khai thác qua tổ chức đại lý; 
 đ) Có quy trình giám sát và kiểm soát chất lượng việc thực hiện hoạt động đại lý bảo hiểm của các nhân viên trong tổ chức đại lý. Quy trình giám sát và kiểm soát chất lượng phải đảm bảo các nhân viên trong tổ chức đại lý trực tiếp thực hiện hoạt động đại lý tuân thủ đúng các nguyên tắc hoạt động đại lý, các nội dung được ủy quyền tại hợp đồng đại lý và quy định của pháp luật có liên quan; cho phép doanh nghiệp bảo hiểm, chi nhánh nước ngoài tại Việt Nam tham gia vào quá trình kiểm tra, giám sát đối với chất lượng hoạt động đại lý của nhân viên trong tổ chức đại lý; việc xử lý vi phạm đối với các nhân viên trong tổ chức hoạt động đại lý khi trực tiếp thực hiện hoạt động đại lý; 
 e) Tại mỗi chi nhánh, phòng giao dịch của tổ chức tín dụng và chi nhánh ngân hàng nước ngoài phải thiết lập một quầy giao dịch riêng (hoặc bàn giao dịch riêng) để thực hiện hoạt động đại lý bảo hiểm, tách biệt với khu vực giao dịch, hoạt động nghiệp vụ khác của tổ chức tín dụng, chi nhánh ngân hàng nước ngoài. 
 2. Đối với các tổ chức khác hoạt động đại lý bảo hiểm: 
 a) Tổ chức phải có tối thiểu 3 nhân viên trực tiếp thực hiện hoạt động đại lý bảo hiểm; 
 b) Có quy trình giám sát việc tuân thủ nguyên tắc hoạt động đại lý bảo hiểm theo quy định của Luật Kinh doanh bảo hiểm đối với các nhân viên trong tổ chức thực hiện hoạt động đại lý bảo hiểm. 
 3. Tổ chức hoạt động đại lý bảo hiểm phải duy trì và tuân thủ các điều kiện hoạt động đại lý bảo hiểm trong suốt quá trình hoạt động. Trường hợp không đáp ứng một trong các điều kiện thì tổ chức đó không được thực hiện hoạt động đại lý bảo hiểm cho đến khi đáp ứng đủ điều kiện theo quy định và phải thông báo cho doanh nghiệp bảo hiểm, chi nhánh doanh nghiệp bảo hiểm phi nhân thọ nước ngoài, tổ chức tương hỗ cung cấp bảo hiểm vi mô trong LuatVietnam Tiên ích văn bản luật vòng 5 ngày làm việc kể từ ngày không đáp ứng đủ điều kiện hoạt động đại lý bảo hiểm. Sau 6 tháng kể từ ngày thông báo mà tổ chức đó vẫn không đáp ứng đủ điều kiện hoạt động đại lý bảo hiểm theo quy định thì doanh nghiệp bảo hiểm, chi nhánh doanh nghiệp bảo hiểm phi nhân thọ nước ngoài, tổ chức tương hỗ cung cấp bảo hiểm vi mô phải chấm dứt hợp đồng đại lý bảo hiểm. 
 4. Tổ chức đang thực hiện hoạt động đại lý bảo hiểm phải đáp ứng các điều kiện tại khoản 1 và khoản 2 Điều này trong thời hạn 01 năm kể từ ngày Nghị định này có hiệu lực. 
 Mục 2 
 DOANH NGHIỆP MÔI GIỚI BẢO HIỂM",content.csv,Nghị định số 46/2023/NĐ-CP Quy định chi tiết thi hành một số điều của Luật Kinh doanh bảo hiểm,Nghị định,01/07/2023,Hết hiệu lực một phần,"[""Admin"", ""Staff""]"
163441_art_63,163441,"Điều 63. Điều kiện về tài chính để được cấp Giấy phép thành lập và hoạt động của doanh nghiệp môi giới bảo hiểm 
 Tổ chức góp vốn thành lập doanh nghiệp môi giới bảo hiểm phải đáp ứng các điều kiện sau đây: 
 1. Tổ chức tham gia góp vốn từ 10% vốn điều lệ trở lên phải hoạt động kinh doanh có lãi trong 03 năm liền kể trước năm nộp hồ sơ đề nghị cấp Giấy phép. 
 2. Tổ chức tham gia góp vốn hoạt động trong ngành nghề kinh doanh có yêu cầu vốn pháp định hoặc vốn điều lệ tối thiểu hoặc vốn tối thiểu phải bảo đảm vốn chủ sở hữu theo báo cáo tài chính đã được kiểm toán của năm liền kề trước thời điểm nộp hồ sơ trừ đi vốn pháp định hoặc vốn điều lệ tối thiểu hoặc vốn tối thiểu lớn hơn hoặc bằng số vốn dự kiến góp. 
 3. Trường hợp tổ chức góp vốn là tổ chức được thành lập và hoạt động theo quy định của Luật Các tổ chức tín dụng, Luật Kinh doanh bảo hiểm, Luật Chứng khoán thì các tổ chức này phải bảo đảm duy trì và đáp ứng các điều kiện an toàn tài chính và được cơ quan có thẩm quyền chấp thuận cho phép tham gia góp vốn theo quy định pháp luật. Trường hợp pháp luật liên quan không yêu cầu cơ quan có thẩm quyền phải có văn bản chấp thuận thì tổ chức góp vốn phải có văn bản chứng minh việc này. 
 4. Trường hợp tổ chức thành lập theo pháp luật nước ngoài tham gia góp vốn có công ty con thực hiện hoạt động môi giới bảo hiểm thì phải đảm bảo tổ chức thành lập theo pháp luật nước ngoài không có lỗ lũy kế đến thời điểm nộp hồ sơ đề nghị cấp Giấy phép và có tổng tài sản không thấp hơn 2 triệu Đô la Mỹ vào năm tài chính liền kề trước năm nộp hồ sơ đề nghị cấp giấy phép. 
 5. Tổ chức góp từ 10% vốn điều lệ trở lên phải có báo cáo tài chính 03 năm liền kể trước năm nộp hồ sơ đề nghị cấp Giấy phép được kiểm toán với ý kiến chấp nhận toàn phần; tổ chức góp dưới 10% vốn điều lệ phải có báo cáo tài chính năm liền kể trước năm nộp hồ sơ đề nghị cấp Giấy phép được kiểm toán với ý kiến chấp nhận toàn phần.",content.csv,Nghị định số 46/2023/NĐ-CP Quy định chi tiết thi hành một số điều của Luật Kinh doanh bảo hiểm,Nghị định,01/07/2023,Hết hiệu lực một phần,"[""Admin"", ""Staff""]"
163441_art_133,163441,"Điều 133 Luật Kinh doanh bảo hiểm. 
 6. Hồ sơ của cổ đông, thành viên góp vốn dưới 10% vốn điều lệ là tổ chức: 
 a) Tài liệu quy định tại các điểm a, b, c, d khoản 5 Điều này, 
 b) Bản sao báo cáo tài chính đã được kiểm toán cho năm tài chính liền kề trước năm nộp hồ sơ đề nghị cấp Giấy phép đáp ứng quy định tại khoản 5",content.csv,Nghị định số 46/2023/NĐ-CP Quy định chi tiết thi hành một số điều của Luật Kinh doanh bảo hiểm,Nghị định,01/07/2023,Hết hiệu lực một phần,"[""Admin"", ""Staff"", ""Guest""]"
163441_art_68,163441,"Điều 68. Giám vọn điều lệ 
 1. Doanh nghiệp môi giới bảo hiểm muốn giảm vốn điều lệ phải đáp ứng các điều kiện sau: 
 a) Vốn điều lệ sau khi giám phải đáp ứng quy định về mức vốn điều lệ tối thiểu theo quy định tại",content.csv,Nghị định số 46/2023/NĐ-CP Quy định chi tiết thi hành một số điều của Luật Kinh doanh bảo hiểm,Nghị định,01/07/2023,Hết hiệu lực một phần,"[""Admin"", ""Staff"", ""Guest""]"
163441_art_69,163441,"Điều 69. Thay đổi nội dung, phạm vi và thời hạn hoạt động 
 1. Doanh nghiệp môi giới bảo hiểm muốn mở rộng nội dung, phạm vi, thời hạn hoạt động được quy định trong Giấy phép thành lập và hoạt động phải đáp ứng các điều kiện sau: 
 a) Người đứng đầu bộ phận nghiệp vụ mở rộng phải đáp ứng tiêu chuẩn tại",content.csv,Nghị định số 46/2023/NĐ-CP Quy định chi tiết thi hành một số điều của Luật Kinh doanh bảo hiểm,Nghị định,01/07/2023,Hết hiệu lực một phần,"[""Admin"", ""Staff"", ""Guest""]"
163441_art_80,163441,"Điều 80 Nghị định này (đối với việc mở rộng nội dung, phạm vi hoạt động); 
 b) Không bị xử phạt vi phạm hành chính trong lĩnh vực kinh doanh bảo hiểm trong thời hạn 12 tháng tính đến thời điểm nộp hồ sơ xin mở rộng nội dung, phạm vi và thời hạn hoạt động; 
 c) Vốn chủ sở hữu tại thời điểm lập báo cáo tài chính gần nhất không thấp hơn mức vốn điều lệ tối thiểu được quy định tại",content.csv,Nghị định số 46/2023/NĐ-CP Quy định chi tiết thi hành một số điều của Luật Kinh doanh bảo hiểm,Nghị định,01/07/2023,Hết hiệu lực một phần,"[""Admin"", ""Staff"", ""Guest""]"
163441_art_71,163441,"Điều 71. Chia, tách, hợp nhất, sáp nhập, chuyển đổi hình thức doanh nghiệp 
 1. Việc chia, tách, hợp nhất, sáp nhập, chuyển đổi hình thức doanh nghiệp môi giới bảo hiểm đáp ứng các điều kiện sau: 
 a) Không gây thiệt hại đến quyền và lợi ích hợp pháp của bên mua bảo hiểm, người lao động và Nhà nước; 
 b) Tuân thủ các quy định của pháp luật có liên quan; 
 c) Tổ chức, cá nhân dự kiến góp vốn vào doanh nghiệp môi giới bảo hiểm sau khi hợp nhất, sáp nhập, chuyển đổi hình thức doanh nghiệp phải đáp ứng các điều kiện quy định tại các khoản 1, 2 và 5",content.csv,Nghị định số 46/2023/NĐ-CP Quy định chi tiết thi hành một số điều của Luật Kinh doanh bảo hiểm,Nghị định,01/07/2023,Hết hiệu lực một phần,"[""Admin"", ""Staff"", ""Guest""]"
163441_art_72,163441,"Điều 72. Điều kiện, hồ sơ, trình tự và thủ tục giải thể doanh nghiệp môi giới bảo hiểm 
 1. Doanh nghiệp môi giới bảo hiểm chỉ được giải thể khi bảo đảm thanh toán hết các khoản nợ, nghĩa vụ tài sản khác và không trong quá trình giải quyết tranh chấp tại Tòa án hoặc Trọng tài. Người quản lý có liên quan và doanh nghiệp môi giới bảo hiểm cùng liên đới chịu trách nhiệm về các khoản nợ của doanh nghiệp môi giới bảo hiểm. 
 2. Việc thanh toán các khoản nợ của doanh nghiệp môi giới bảo hiểm được thực hiện theo thứ tự ưu tiên sau đây: 
 a) Các khoản nợ lương, trợ cấp thôi việc, bảo hiểm xã hội, bảo hiểm y tế, bảo hiểm thất nghiệp theo quy định của pháp luật và các quyền lợi khác của người lao động theo thỏa ước lao động tập thể và hợp đồng lao động đã ký kết; 
 b) Nợ thuế, 
 c) Các khoản nợ khác. 
 3. Sau khi hoàn thành việc thanh toán các khoản nợ theo quy định tại khoản 2 Điều này, doanh nghiệp môi giới bảo hiểm gửi Bộ Tài chính hồ sơ giải thể, bao gồm: 
 a) Văn bản đề nghị giải thể do người đại diện theo pháp luật ký, trong đó nêu rõ lý do giải thể theo mẫu quy định tại Phụ lục XIX ban hành kèm theo Nghị định này; 
 b) Quyết định của cấp có thẩm quyền theo quy định tại Điều lệ công ty; 
 c) Bằng chứng chứng minh doanh nghiệp môi giới bảo hiểm đã thực hiện hết các khoản nợ, nghĩa vụ tài sản và cam kết không trong quá trình giải quyết tranh chấp tại tòa án hoặc cơ quan trọng tài, gồm các tài liệu sau: Báo cáo việc thực hiện các nghĩa vụ đối với người lao động theo quy định của pháp luật; Báo cáo việc thực hiện các nghĩa vụ với nhà nước và các chủ nợ khác; Bản sao công chứng giấy xác nhận của cơ quan thuế về việc đã hoàn thành các nghĩa vụ về thuế; Các tài liệu chứng minh khác (nếu có); 
 d) Giấy phép thành lập và hoạt động. 
 4. Thành viên Hội đồng quản trị, thành viên Hội đồng thành viên, Giám đốc hoặc Tổng giám đốc, người đại diện theo pháp luật của doanh nghiệp môi giới bảo hiểm chịu trách nhiệm về tính trung thực, chính xác của hồ sơ. 
 5. Trong thời hạn 20 ngày kể từ ngày nhận được hồ sơ đầy đủ và hợp lệ, Bộ Tài chính ra quyết định giải thể doanh nghiệp môi giới bảo hiểm. 
 6. Trường hợp hồ sơ giải thể không chính xác, giả mạo, những người quy định tại khoản 4 Điều này phải liên đới chịu trách nhiệm thanh toán quyền lợi của người lao động chưa được giải quyết, số thuế chưa nộp, số nợ khác chưa thanh toán và chịu trách nhiệm cá nhân trước pháp luật về những hệ quả phát sinh trong thời hạn 05 năm kể từ ngày nộp hồ sơ giải thể đến Bộ Tài chính.",content.csv,Nghị định số 46/2023/NĐ-CP Quy định chi tiết thi hành một số điều của Luật Kinh doanh bảo hiểm,Nghị định,01/07/2023,Hết hiệu lực một phần,"[""Admin"", ""Staff"", ""Guest""]"
163441_art_73,163441,"Điều 73. Bổ nhiệm, thay đổi Chủ tịch Hội đồng quản trị (Chủ tịch Hội đồng thành viên), Tổng giám đốc (Giám đốc) 
 1. Doanh nghiệp môi giới bảo hiểm phải được Bộ Tài chính chấp thuận bằng văn bản khi bổ nhiệm, thay đổi các chức danh sau: 
 a) Chủ tịch Hội đồng quản trị, Chủ tịch Hội đồng thành viên; 
 b) Tổng Giám đốc (Giám đốc). 
 2. Hồ sơ bổ nhiệm, thay đổi các chức danh quy định tại khoản 1 Điều này bao gồm các tài liệu sau: 
 a) Văn bản đề nghị bổ nhiệm, thay đổi theo mẫu quy định tại Phụ lục III ban hành kèm theo Nghị định này; 
 b) Văn bản của cấp có thẩm quyền theo quy định tại Điều lệ công ty; 
 c) Phiếu lý lịch tư pháp theo mẫu hoặc giấy tờ tương đương của người nước ngoài do pháp luật nước ngoài quy định đáp ứng quy định tại điểm đ khoản 2",content.csv,Nghị định số 46/2023/NĐ-CP Quy định chi tiết thi hành một số điều của Luật Kinh doanh bảo hiểm,Nghị định,01/07/2023,Hết hiệu lực một phần,"[""Admin""]"
163441_art_74,163441,"Điều 74. Mở chi nhánh, văn phòng đại diện và các hình thức hiện điện thương mại khác tại nước ngoài của doanh nghiệp môi giới bảo hiểm 
 1. Doanh nghiệp môi giới bảo hiểm muốn mở chi nhánh, văn phòng đại diện và các hình thức hiện diện thương mại khác tại nước ngoài phải đáp ứng các điều kiện sau: 
 a) Vốn chủ sở hữu tại thời điểm lập báo cáo tài chính gần nhất không thấp hơn mức vốn điều lệ tối thiểu được quy định tại",content.csv,Nghị định số 46/2023/NĐ-CP Quy định chi tiết thi hành một số điều của Luật Kinh doanh bảo hiểm,Nghị định,01/07/2023,Hết hiệu lực một phần,"[""Admin"", ""Staff"", ""Guest""]"
163441_art_76,163441,"Điều 76. Tiêu chuẩn chung của người quản lý của doanh nghiệp môi giới bảo hiểm 
 1. Có quyền quản lý doanh nghiệp theo quy định của Luật Doanh nghiệp. 
 2. Không bị xử phạt vi phạm hành chính trong lĩnh vực kinh doanh bảo hiểm, không bị xử lý kỷ luật dưới hình thức sa thải do vi phạm quy trình nội bộ trong 03 năm liên tục trước thời điểm được bổ nhiệm; không bị cơ quan có thẩm quyền khởi tố theo quy định của pháp luật tại thời điểm được bầu, bổ nhiệm.",content.csv,Nghị định số 46/2023/NĐ-CP Quy định chi tiết thi hành một số điều của Luật Kinh doanh bảo hiểm,Nghị định,01/07/2023,Hết hiệu lực một phần,"[""Admin""]"
163441_art_77,163441,"Điều 77. Tiêu chuẩn của thành viên Hội đồng quản trị, thành viên Hội đồng thành viên 
 1. Các tiêu chuẩn chung theo quy định tại",content.csv,Nghị định số 46/2023/NĐ-CP Quy định chi tiết thi hành một số điều của Luật Kinh doanh bảo hiểm,Nghị định,01/07/2023,Hết hiệu lực một phần,"[""Admin"", ""Staff"", ""Guest""]"
163441_art_78,163441,"Điều 78. Tiêu chuẩn của Giám đốc hoặc Tổng giám đốc, người đại diện theo pháp luật 
 1. Các tiêu chuẩn chung quy định tại",content.csv,Nghị định số 46/2023/NĐ-CP Quy định chi tiết thi hành một số điều của Luật Kinh doanh bảo hiểm,Nghị định,01/07/2023,Hết hiệu lực một phần,"[""Admin"", ""Staff"", ""Guest""]"
163441_art_79,163441,"Điều 79. Tiêu chuẩn của Phó Giám đốc hoặc Phó Tổng Giám đốc, Kế toán trưởng 
 1. Các tiêu chuẩn chung theo quy định tại",content.csv,Nghị định số 46/2023/NĐ-CP Quy định chi tiết thi hành một số điều của Luật Kinh doanh bảo hiểm,Nghị định,01/07/2023,Hết hiệu lực một phần,"[""Admin"", ""Staff"", ""Guest""]"
163441_art_83,163441,"Điều 83. Chi phí của doanh nghiệp môi giới bảo hiểm 
 Chi phí của doanh nghiệp môi giới bảo hiểm là các khoản phải chi, phải trích phát sinh trong kỳ liên quan đến nội dung hoạt động của doanh nghiệp môi giới bảo hiểm và phải có đủ hóa đơn, chứng từ theo quy định pháp luật, bao gồm: 
 1. Chi phí hoạt động môi giới bảo hiểm: 
 a) Chỉ hoạt động môi giới bảo hiểm gốc, hoạt động môi giới tái bảo hiểm; 
 b) Chi cung cấp dịch vụ phụ trợ bảo hiểm; 
 c) Chi hoạt động khác liên quan đến hợp đồng bảo hiểm theo yêu cầu của bên mua bảo hiểm; 
 d) Chỉ mua bảo hiểm trách nhiệm nghề nghiệp; 
 l) Các khoản chi phí, trích lập khác theo quy định pháp luật. 
 2. Chi phí hoạt động tài chính: 
 a) Chi phí cho thuê tài sản; 
 b) Chi thủ tục phí ngân hàng, trả lãi tiền vay; 
 c) Chi phí, trích lập khác theo quy định pháp luật. 
 3. Chi phí hoạt động khác: 
 a) Chi nhượng bán, thanh lý tài sản cố định; 
 b) Chi phí cho việc thu hồi khoản nợ phải thu khó đòi đã xóa nay thu hồi được; 
 c) Chi phí, trích lập khác theo quy định pháp luật. 
 Mục 3 
 DỊCH VỤ PHỤ TRỢ BẢO HIỂM",content.csv,Nghị định số 46/2023/NĐ-CP Quy định chi tiết thi hành một số điều của Luật Kinh doanh bảo hiểm,Nghị định,01/07/2023,Hết hiệu lực một phần,"[""Admin"", ""Staff"", ""Guest""]"
163441_art_84,163441,"Điều 84. Điều kiện văn bằng, chứng chỉ, tiêu chuẩn đối với cá nhân trực tiếp thực hiện hoạt động phụ trợ bảo hiểm trong tổ chức cung cấp dịch vụ phụ trợ bảo hiểm 
 1. Cá nhân trực tiếp thực hiện hoạt động tư vấn phải đáp ứng một trong các điều kiện về văn bằng, chứng chỉ như sau: 
 a) Có bằng đại học trở lên về chuyên ngành bảo hiểm; 
 b) Có bằng đại học trở lên về chuyên ngành khác và có chứng chỉ tư vấn bảo hiểm do cơ sở đào tạo về bảo hiểm được thành lập và hoạt động hợp pháp trong và ngoài nước cấp tương ứng với loại hình bảo hiểm thực hiện tư vấn. 
 2. Cá nhân trực tiếp thực hiện hoạt động đánh giá rủi ro bảo hiểm phải đáp ứng một trong các điều kiện về văn bằng, chứng chỉ như sau: 
 a) Có bằng đại học trở lên về chuyên ngành bảo hiểm; 
 b) Có bằng đại học trở lên về chuyên ngành khác và có chứng chỉ đánh giá rủi ro bảo hiểm do cơ sở đào tạo về bảo hiểm được thành lập và hoạt động hợp pháp trong và ngoài nước cấp tương ứng với loại hình bảo hiểm thực hiện đánh giá rủi ro. 
 3. Cá nhân trực tiếp thực hiện hoạt động tính toán bảo hiểm đối với doanh nghiệp bảo hiểm, doanh nghiệp tái bảo hiểm, chi nhánh nước ngoài phải đáp ứng các điều kiện, tiêu chuẩn tại các khoản 2, 3",content.csv,Nghị định số 46/2023/NĐ-CP Quy định chi tiết thi hành một số điều của Luật Kinh doanh bảo hiểm,Nghị định,01/07/2023,Hết hiệu lực một phần,"[""Admin"", ""Staff""]"
163441_art_85,163441,"Điều 85. Đối tượng cung cấp và sử dụng dịch vụ bảo hiểm, môi giới bảo hiểm qua biên giới 
 1. Đối tượng cung cấp dịch vụ bảo hiểm, môi giới bảo hiểm qua biên giới (sau đây gọi là cung cấp dịch vụ bảo hiểm qua biên giới) là doanh nghiệp bảo hiểm, doanh nghiệp môi giới bảo hiểm nước ngoài có trụ sở chính tại quốc gia, vùng lãnh thổ mà Việt Nam và quốc gia, vùng lãnh thổ đó đã ký kết các điều ước quốc tế về thương mại trong đó có thỏa thuận về cung cấp dịch vụ bảo hiểm qua biên giới tại Việt Nam. 
 2. Đối tượng sử dụng dịch vụ bảo hiểm cung cấp qua biên giới là tổ chức kinh tế có vốn đầu tư nước ngoài và người nước ngoài làm việc tại Việt Nam. 
 3. Các dịch vụ tái bảo hiểm, bảo hiểm hàng hải quốc tế, bảo hiểm hàng không quốc tế, môi giới tái bảo hiểm quốc tế thực hiện theo quy định pháp luật hiện hành và thông lệ tốt nhất.",content.csv,Nghị định số 46/2023/NĐ-CP Quy định chi tiết thi hành một số điều của Luật Kinh doanh bảo hiểm,Nghị định,01/07/2023,Hết hiệu lực một phần,"[""Admin"", ""Staff"", ""Guest""]"
163441_art_86,163441,"Điều 86. Các điều kiện cung cấp dịch vụ bảo hiểm qua biên giới 
 Doanh nghiệp bảo hiểm, doanh nghiệp môi giới bảo hiểm nước ngoài cung cấp dịch vụ bảo hiểm qua biên giới tại Việt Nam phải đáp ứng các điều kiện sau: 
 1. Các điều kiện chung: 
 a) Có Giấy phép của cơ quan quản lý nhà nước về bảo hiểm nước ngoài nơi doanh nghiệp đóng trụ sở chính cho phép thực hiện các nghiệp vụ bảo hiểm dự kiến cung cấp qua biên giới tại Việt Nam và chứng minh doanh nghiệp đang hoạt động hợp pháp ít nhất 10 năm tính tới thời điểm cung cấp dịch vụ bảo hiểm qua biên giới tại Việt Nam; 
 b) Có văn bản của cơ quan quản lý nhà nước về bảo hiểm nước ngoài nơi doanh nghiệp đóng trụ sở chính cho phép cung cấp dịch vụ bảo hiểm qua biên giới tại Việt Nam và xác nhận không vi phạm các quy định pháp luật về hoạt động kinh doanh bảo hiểm, môi giới bảo hiểm và các quy định pháp luật khác của nước ngoài trong thời hạn 03 năm liền kề trước năm cung cấp dịch vụ bảo hiểm qua biên giới tại Việt Nam. 
 2. Các điều kiện về năng lực tài chính: 
 a) Có tổng tài sản tối thiểu tương đương 02 tỷ đô la Mỹ đối với doanh nghiệp bảo hiểm nước ngoài; tối thiểu tương đương 100 triệu đô la Mỹ đối với doanh nghiệp môi giới bảo hiểm nước ngoài vào năm tài chính trước năm cung cấp dịch vụ bảo hiểm qua biên giới tại Việt Nam; 
 b) Doanh nghiệp bảo hiểm nước ngoài được xếp hạng tối thiểu ""BBB"" theo Standard &amp; Poor's hoặc Fitch, ""B++"" theo A.M.Best, ""Baal"" theo Moody's hoặc các kết quả xếp hạng tương đương của các tổ chức có chức năng, kinh nghiệm xếp hạng khác tại năm tài chính trước năm cung cấp dịch vụ bảo hiểm qua biên giới tại Việt Nam; 
 c) Hoạt động kinh doanh có lãi trong 03 năm tài chính liên kế trước năm cung cấp dịch vụ bảo hiểm qua biên giới tại Việt Nam. 
 3. Các điều kiện về khả năng xử lý tôn thất: 
 a) Doanh nghiệp bảo hiểm nước ngoài phải ký quỹ tối thiểu 100 tỷ đồng Việt Nam tại ngân hàng được cấp Giấy phép tại Việt Nam và có thư bảo lãnh thanh toán của ngân hàng đó cam kết thanh toán trong trường hợp trách nhiệm của các hợp đồng bảo hiểm cung cấp qua biên giới tại Việt Nam vượt quá mức ký quỹ bắt buộc. Tiền ký quỹ chỉ được sử dụng để đáp ứng các cam kết đối với bên mua bảo hiểm khi doanh nghiệp bảo hiểm nước ngoài mất khả năng thanh toán theo quyết định của cơ quan nhà nước có thẩm quyền nước ngoài nơi doanh nghiệp đặt trụ sở chính. Tiền ký quỹ được hưởng lãi theo thỏa thuận với ngân hàng nơi ký quỹ. Doanh nghiệp bảo hiểm nước ngoài được rút toàn bộ tiền ký quỹ khi chấm dứt trách nhiệm đối với các hợp đồng cung cấp dịch vụ bảo hiểm qua biên giới tại Việt Nam; 
 b) Doanh nghiệp bảo hiểm nước ngoài phải có quy trình giải quyết bồi thường trong đó nêu rõ thủ tục, trình tự xử lý tổn thất và thời hạn trả tiền bồi thường cho bên mua bảo hiểm tại Việt Nam. Trong mọi trường hợp, doanh nghiệp bảo hiểm nước ngoài hoặc đại diện được ủy quyền phải có mặt tại nơi xảy ra tổn thất trong thời hạn bốn mươi tám giờ kể từ thời điểm nhận được&nbsp;Thông báo tổn thất. Thời hạn giải quyết bồi thường tối đa theo quy định tại",content.csv,Nghị định số 46/2023/NĐ-CP Quy định chi tiết thi hành một số điều của Luật Kinh doanh bảo hiểm,Nghị định,01/07/2023,Hết hiệu lực một phần,"[""Admin"", ""Staff"", ""Guest""]"
163441_art_87,163441,"Điều 87. Điều kiện cung cấp dịch vụ phụ trợ bảo hiểm qua biên giới 
 1. Cá nhân nước ngoài cung cấp dịch vụ tư vấn bảo hiểm qua biên giới tại Việt Nam phải đáp ứng các điều kiện theo quy định tại khoản 1",content.csv,Nghị định số 46/2023/NĐ-CP Quy định chi tiết thi hành một số điều của Luật Kinh doanh bảo hiểm,Nghị định,01/07/2023,Hết hiệu lực một phần,"[""Admin"", ""Staff"", ""Guest""]"
163441_art_143,163441,"Điều 143 Luật Kinh doanh bảo hiểm. 
 2. Tổ chức nước ngoài cung cấp dịch vụ phụ trợ bảo hiểm qua biên giới tại Việt Nam phải đáp ứng điều kiện quy định tại khoản 2",content.csv,Nghị định số 46/2023/NĐ-CP Quy định chi tiết thi hành một số điều của Luật Kinh doanh bảo hiểm,Nghị định,01/07/2023,Hết hiệu lực một phần,"[""Admin"", ""Staff"", ""Guest""]"
163441_art_88,163441,"Điều 88. Phương thức thực hiện cung cấp dịch vụ bảo hiểm qua biên giới, dịch vụ phụ trợ bảo hiểm qua biên giới tại Việt Nam 
 1. Doanh nghiệp bảo hiểm nước ngoài khi cung cấp dịch vụ bảo hiểm qua biên giới tại Việt Nam phải thực hiện thông qua doanh nghiệp môi giới bảo hiểm được cấp Giấy phép thành lập và hoạt động tại Việt Nam. 
 2. Doanh nghiệp môi giới bảo hiểm nước ngoài cung cấp dịch vụ bảo hiểm qua biên giới tại Việt Nam phải môi giới cho doanh nghiệp bảo hiểm hoặc chi nhánh doanh nghiệp bảo hiểm phi nhân thọ nước ngoài được cấp Giấy phép thành lập và hoạt động tại Việt Nam. 
 3. Cá nhân, tổ chức nước ngoài được phép cung cấp dịch vụ phụ trợ bảo hiểm qua biên giới cho doanh nghiệp bảo hiểm, chi nhánh nước ngoài, doanh nghiệp môi giới bảo hiểm tại Việt Nam. 
 Cá nhân, tổ chức nước ngoài cung cấp dịch vụ phụ trợ bảo hiểm qua biên giới cho các cá nhân, tổ chức không phải là doanh nghiệp bảo hiểm, chi nhánh nước ngoài, doanh nghiệp môi giới bảo hiểm tại Việt Nam thì phải hợp tác với tổ chức cung cấp dịch vụ phụ trợ bảo hiểm được thành lập và hoạt động hợp pháp tại Việt Nam.",content.csv,Nghị định số 46/2023/NĐ-CP Quy định chi tiết thi hành một số điều của Luật Kinh doanh bảo hiểm,Nghị định,01/07/2023,Hết hiệu lực một phần,"[""Admin"", ""Staff"", ""Guest""]"
